ID,SCORE
422,0.4862114954661691
423,0.4019551965553225
425,0.534414814077523
433,0.40318095542967486
435,0.6011646126383381
437,0.4699542633927696
439,0.4304812202067321
444,0.5919365392743313
445,0.43541999316675456
451,0.5157707716357237
452,0.48165864081475573
453,0.5911706024148725
455,0.4056424691645819
457,0.4696226319001577
458,0.5786359533218456
461,0.526044463782408
463,0.45731964777448914
475,0.5698164551883461
480,0.5999966927826071
481,0.5206702236799448
483,0.5089960947466597
487,0.6026516500906286
489,0.4666663360824279
494,0.5571497056649218
495,0.5320742315041556
496,0.5042121899120088
497,0.5250119625507468
501,0.5428264038728531
502,0.5263267689000002
506,0.49459468040976146
510,0.4641266578300222
513,0.4228233845236017
515,0.4072618420231053
516,0.42370444189061984
517,0.41984229342913376
519,0.4565870349493731
521,0.5580440279035851
522,0.4695080168030948
523,0.5149841340479209
528,0.393978582964421
529,0.48793258895378194
534,0.5312803652693057
539,0.4657221329906404
540,0.4448083746908757
546,0.40456277249001954
547,0.3401502751225602
548,0.4176247980450806
549,0.5679818772242238
551,0.4810457966438408
552,0.37469821949225424
560,0.593428115932518
566,0.4319946493737436
567,0.41604602842698846
568,0.5664629986986002
569,0.3766260192682258
575,0.3900501984621849
579,0.47239198706487695
586,0.48718366088391385
587,0.49614297257804585
589,0.5050038444416767
590,0.46065949370680415
593,0.5036942072875682
595,0.5796673501947619
597,0.48836486281699365
599,0.5350629198855944
601,0.4972618398746974
603,0.43157827878123917
606,0.4582575529231618
608,0.5211468548450625
612,0.42420356160594985
617,0.5068739772087879
626,0.4410311750122904
630,0.4893489785225596
631,0.5434065051109346
632,0.5041048742053961
634,0.47304206012110683
637,0.5014675175833538
638,0.5379046407357513
641,0.40135152018490317
643,0.5420588278610998
644,0.5299032795157517
645,0.5346376305027354
650,0.4522265123047572
653,0.561824973488982
654,0.5179263642626776
655,0.41550142889879615
656,0.4813464327730914
660,0.48147946209162845
665,0.40175410154044894
667,0.46961938785562285
672,0.5375809311433152
677,0.38234135756953735
681,0.4828486184018873
682,0.4539591000792215
684,0.4958957800399324
685,0.46061321608391276
687,0.4540600735410943
689,0.48162894373223963
690,0.5248751090759448
692,0.45779055407663616
705,0.4390461536808121
707,0.526576944387485
709,0.4978012346067903
711,0.5287336752849654
712,0.43077941021092897
723,0.5572590781041936
725,0.5586319216099997
730,0.4901705614711358
735,0.5260159596804609
736,0.4004472499965884
737,0.45797044698518286
738,0.4001971529225141
741,0.5129070512159902
744,0.41134165431742964
747,0.4461273827478514
749,0.5204771358206187
751,0.39564486800471327
753,0.42909085240108086
754,0.5872335101949558
755,0.473244225601931
759,0.5506790791523212
760,0.514272654660005
761,0.37464875870327585
763,0.4210219274305587
764,0.41855018118418413
767,0.5505423387859474
769,0.40645284097880663
772,0.46135360134091663
774,0.4915946810950435
779,0.4749308787857625
782,0.5218765059090787
787,0.5061100212783837
789,0.4283151516715708
791,0.4001935871384506
792,0.5570069072145406
799,0.451547707504439
803,0.37178664612503753
804,0.36443115579176605
812,0.5556897738918716
817,0.44326433581407326
818,0.43921507007949934
820,0.442485529172067
822,0.4156784452682536
823,0.5431613856039456
825,0.5276470907224123
827,0.5771788076748995
829,0.3997661795003037
830,0.441232234284532
832,0.3658137161224303
834,0.4660683653597789
835,0.47604222961211545
838,0.41039080589828647
839,0.45483322316934505
843,0.44843105055972377
847,0.5019845619697412
849,0.37672121593857477
854,0.46581185715781903
855,0.4485959804800167
858,0.501339106413447
859,0.41596956041163596
860,0.5762969367675849
865,0.39663277864079327
868,0.5652287606350793
870,0.47266332292032937
872,0.5118640837904848
873,0.3702138142263464
875,0.5707524030392829
877,0.5326614164486837
889,0.5139193978784725
891,0.45144337378106986
895,0.4166520756276578
896,0.5808535653635511
899,0.44942395102043664
901,0.5030626200883891
904,0.42912347224443287
905,0.5322961404613705
906,0.48094839922894306
907,0.40874197501411097
908,0.39375236946931713
914,0.43330468770033237
915,0.49052748479380415
917,0.5090409353505715
920,0.5782637921483124
922,0.4414046850835394
923,0.41757975521861074
932,0.5089522567728957
933,0.4558552507811925
934,0.48811716352557655
935,0.5620798109360043
938,0.5222693560250009
942,0.5811187361681227
945,0.5375464317875807
946,0.4976495253355756
948,0.46835505712869063
950,0.5046419122440596
951,0.4753251058055693
965,0.4180720635365098
970,0.5003038680118747
972,0.4747508854809064
973,0.495404823916691
974,0.4422982178997368
977,0.5442364107438894
980,0.5481167947111059
982,0.5473647222229552
989,0.4467161421849959
993,0.4517493709244253
995,0.48326971220541415
996,0.43739505302244625
999,0.47363348427362906
1001,0.5588882014914113
1004,0.5188562653251344
1005,0.531884699364543
1010,0.5286967959646544
1012,0.5586432049797272
1015,0.5064375298989052
1022,0.5023828424750831
1023,0.46805219756047545
1031,0.4610728081237781
1034,0.47229296297728807
1036,0.4438111794924577
1042,0.41925039836306166
1043,0.4801596224398551
1045,0.5130611810100549
1049,0.5103290043482054
1050,0.4475969253573322
1054,0.4175609034215871
1055,0.4768005388349122
1056,0.5169467700754886
1058,0.5204775975240298
1061,0.516175131612893
1063,0.4096622781825309
1070,0.5105868787366762
1075,0.5890850323847623
1077,0.5566016637991479
1079,0.4848148741059425
1080,0.42838549524004593
1081,0.46888116468727775
1082,0.42409173421643775
1087,0.4294073731604765
1088,0.5323459923529761
1090,0.572731535475844
1095,0.5830348008789282
1100,0.5261480978589935
1105,0.41038505942199244
1110,0.435003995693045
1114,0.4484020429011087
1118,0.47011460019327644
1120,0.4104822392215311
1125,0.4615561131455987
1128,0.46888116468727775
1135,0.5048174717602428
1138,0.5204770710778945
1145,0.4676725706289621
1148,0.5727085955578601
1153,0.4101084837019097
1154,0.496619602242418
1157,0.4580827725231133
1168,0.4629070823804541
1175,0.5752359578413669
1177,0.4359537777083144
1184,0.4732994062187827
1185,0.48456398438838655
1187,0.4412775491798855
1189,0.42812459585923496
1190,0.5576030634011202
1193,0.4653225123963035
1196,0.466980840720543
1202,0.523682371581837
1203,0.5567598954334454
1204,0.46255535337320386
1211,0.45470087912356555
1212,0.3900501984621849
1213,0.5334614833448953
1214,0.4727842684800125
1216,0.4219837942919321
1225,0.5133334826174368
1230,0.4260671961685632
1234,0.4920492160773967
1236,0.43272107580509206
1240,0.43003747989552416
1241,0.43484530528257503
1244,0.5729999330077655
1246,0.47121570836607873
1247,0.452055039114231
1253,0.4013970808937455
1258,0.4393149098778791
1261,0.46066364124097264
1263,0.5129095707230243
1264,0.5702480594712304
1265,0.5892517157107388
1266,0.5019428541811902
1268,0.42774221573438365
1271,0.46695769850246877
1273,0.42207784000187487
1275,0.5909967400526306
1276,0.4132988758530312
1278,0.43419578937095193
1283,0.3825058081917686
1286,0.4342985728229046
1288,0.5511613993945547
1289,0.45359890694833427
1292,0.5416054317803507
1293,0.4751057878690956
1294,0.44402055059767764
1296,0.450227330903618
1301,0.539795671691881
1302,0.45897046387754414
1309,0.43710870534182805
1310,0.4655650834782376
1315,0.45231007776300886
1316,0.4229141487643896
1318,0.5123870455193636
1319,0.5506499225264548
1320,0.5569490813824963
1321,0.4952045904761048
1322,0.5093049511460044
1328,0.5672016532418548
1330,0.4443603657137169
1332,0.5354676411978474
1334,0.3960087995440423
1346,0.4878309026341213
1348,0.4212235323769408
1350,0.4065114174916867
1352,0.47277670183178466
1354,0.4943591050170259
1357,0.5657979221974625
1367,0.5026801161586827
1370,0.4424547014111422
1371,0.5438915400881826
1375,0.5246743918450129
1380,0.4705064632880824
1388,0.5704164626547297
1396,0.4451311821721319
1398,0.45853743365573524
1400,0.4185562642669999
1402,0.43975435464180074
1403,0.5406745476092325
1406,0.5897088570525296
1410,0.43013562129636984
1411,0.43992641253017745
1414,0.5081522253410652
1415,0.49999643240894076
1416,0.3910173098630995
1419,0.5272842710630702
1424,0.4426299212181331
1426,0.43338212502909634
1427,0.5494406675579204
1430,0.5247184247468003
1432,0.4589504316161857
1434,0.42500618790656686
1439,0.48614396662129755
1440,0.5578671485941862
1441,0.47626501330861504
1442,0.4467317934963314
1443,0.4977608963555256
1444,0.5005438397089205
1448,0.48962809665007617
1452,0.58214610057448
1454,0.463566033937228
1457,0.48243976947712874
1460,0.3870620264972222
1462,0.48708843061455925
1463,0.44850687738388717
1464,0.4440137904503218
1470,0.4638600639724399
1471,0.4393396816636578
1472,0.4734925786814994
1474,0.4531338722106532
1475,0.47286904148768155
1477,0.569642348079016
1482,0.4783469782705263
1488,0.5093852568804995
1489,0.44005645172575975
1490,0.49674762871517875
1491,0.49075741309614906
1492,0.47530619445000755
1495,0.4912295964667032
1497,0.4180680435277988
1500,0.5408501928498867
1512,0.5063188941841472
1514,0.4817557516233278
1515,0.40987385544692595
1516,0.5550863418073794
1519,0.5904095424623376
1520,0.5467760567578253
1525,0.43554251828386514
1526,0.5333217041421645
1527,0.47508018718320405
1528,0.5321885169156073
1531,0.43957257266253275
1540,0.3900501984621849
1546,0.5599053137557659
1549,0.43088516266273946
1552,0.4462100848230574
1556,0.46974365486592623
1562,0.5226638908033963
1565,0.5101888479747413
1566,0.43333609721291777
1567,0.460026931158629
1570,0.479150716819773
1573,0.4896491836040496
1575,0.5488760121719433
1578,0.4565738625584474
1579,0.5327877320304026
1580,0.4200743527245545
1591,0.5400482645166497
1593,0.48668229834609616
1599,0.5090711169229816
1601,0.47694973371231725
1603,0.5438156985605206
1604,0.6050986608478677
1605,0.4418661578995706
1615,0.3847265953815203
1616,0.42617996867654157
1618,0.5512250140761824
1621,0.5215622921548456
1622,0.4799039655483779
1623,0.5290116426848247
1624,0.4564917617420908
1626,0.5681124644856064
1633,0.4890370551128539
1636,0.46978776073338974
1637,0.4122427200943587
1642,0.3968307711753348
1646,0.5793614521701734
1654,0.3963745939899126
1656,0.538660583389867
1661,0.441702040935612
1666,0.4239699921613545
1669,0.5630463844104867
1670,0.47463818888248027
1671,0.4618790291413285
1673,0.3924418408503448
1675,0.486839168096678
1681,0.5390727594206228
1688,0.5383183914502788
1690,0.42411674868754334
1691,0.4909159728245165
1693,0.4934370468261964
1695,0.5633143044934348
1701,0.4919120355263118
1702,0.44639261320630585
1704,0.47291514286810726
1706,0.4874253295299805
1707,0.4051444969212512
1708,0.539471324945147
1709,0.4586828219031677
1710,0.545833883833825
1716,0.4190387503099595
1719,0.41885597415531145
1726,0.5439886138269736
1728,0.5177190774029629
1731,0.45822739114338257
1732,0.41142123283271753
1735,0.5312957330695872
1737,0.457960688182504
1740,0.44444493386322675
1742,0.5323283535074099
1745,0.479032175521374
1750,0.49742724486574674
1751,0.4059907579302205
1753,0.46875862889338415
1754,0.4724935316690148
1755,0.5824768482838498
1758,0.424008343506835
1760,0.4864559495945765
1763,0.42113189613472674
1764,0.5172312418046621
1766,0.3902865020345888
1767,0.4186805633203012
1768,0.41353608460392327
1769,0.43850527845636594
1773,0.5381992914604615
1775,0.39988953293355095
1777,0.5698475387079026
1778,0.4837266082360574
1780,0.522516023809894
1782,0.5194454752098532
1784,0.587273233321129
1789,0.4684163359215127
1790,0.44925580629038925
1793,0.4595823318253258
1797,0.5793090283659559
1801,0.5522250384072265
1804,0.4049580837385251
1806,0.41383810265611526
1808,0.4118657330285414
1810,0.4246665991137986
1812,0.5210786963145551
1813,0.5740991487455843
1815,0.4509163364424065
1816,0.522707196440017
1817,0.5653312239405486
1818,0.5128540903380766
1819,0.49051046375583934
1820,0.5501971722610844
1822,0.5015420864853067
1824,0.4032332996959205
1828,0.4167787890062137
1829,0.5073912838742951
1833,0.5577542313021296
1835,0.4174494762669811
1839,0.47845466270085496
1842,0.468612954644145
1847,0.5752175258148481
1849,0.5791664636578739
1852,0.4649528093970799
1853,0.44270399651456444
1865,0.5165778896912308
1866,0.5779681793253996
1873,0.43506566929661705
1878,0.44992452884296164
1884,0.4494569439458314
1886,0.3989261202547569
1887,0.5030659673941316
1888,0.431395479007981
1894,0.4971546452924384
1898,0.39866126869381546
1904,0.4764173378240161
1907,0.4770095851158135
1908,0.5342551227141502
1909,0.4971732674446987
1912,0.51520900259734
1914,0.4636152134511455
1915,0.48340847960801964
1918,0.4630134134963379
1923,0.430783909380768
1926,0.5251827378724669
1929,0.514450333825876
1930,0.4841997640760656
1931,0.45416281156693267
1932,0.5464329316069493
1934,0.40965659047855424
1937,0.4644801020682341
1938,0.45587371013144645
1946,0.5255078235523866
1952,0.4823525312747882
1961,0.4853592090697355
1965,0.481013487176022
1970,0.42320134382547037
1972,0.43604681748677676
1974,0.4737210372510259
1976,0.4469500266577466
1977,0.3823372170541948
1978,0.575913489491495
1982,0.5550559540700832
1983,0.4773032250263811
1984,0.5593392985437221
1988,0.5124582997991849
1993,0.5118665708483933
1999,0.4739200548631425
2000,0.4538849200620847
2001,0.5072046714453433
2002,0.5681721669512069
2004,0.5697332676049168
2006,0.45855671799083136
2008,0.46761215033964426
2009,0.40451705598543497
2011,0.41195334967142605
2014,0.4894257593675937
2015,0.40088540300422215
2016,0.525092331017936
2017,0.4895303618716207
2022,0.43260472581330967
2023,0.5610551489607316
2025,0.45721638323798175
2026,0.4026389289955875
2033,0.4659684869576454
2041,0.5050188680626984
2042,0.5800953493530989
2045,0.5606128881588635
2047,0.4437899836299142
2048,0.5742727312042141
2052,0.47219998707634253
2054,0.4257705362950977
2055,0.476187952923616
2056,0.41656216821199377
2060,0.5642758572658446
2066,0.4096352152545977
2071,0.44590120486371215
2072,0.4128024147241778
2075,0.4930904284916659
2078,0.5305890194589608
2081,0.4388192291044322
2082,0.45186080428658526
2083,0.4563188201501681
2085,0.5444089993096594
2087,0.44447725279031364
2088,0.5257150723689483
2090,0.5297655901771617
2092,0.4170456036277826
2093,0.45763177464554805
2096,0.4688682856120815
2100,0.5607285003213124
2104,0.47389051317964676
2106,0.4320896627956483
2107,0.4351451058944329
2108,0.5253219375961006
2110,0.4735020961220863
2116,0.5431229822567599
2120,0.5516348060749788
2126,0.47246834501318236
2128,0.47952043188501403
2134,0.43659744285470786
2135,0.534601051601352
2137,0.5405964405121269
2144,0.4566665304670701
2147,0.4723614390094133
2149,0.5086965239818865
2151,0.5153102999033901
2166,0.45016723949017756
2169,0.4476922569088302
2171,0.43947409552255473
2172,0.43638781455650116
2178,0.5196955386130158
2181,0.47252823799949994
2182,0.4484823042322206
2183,0.44143727204897526
2184,0.4279496466243834
2185,0.42854142489530167
2188,0.570093299805544
2190,0.5120104634437709
2193,0.5014929162119791
2195,0.4537366127602264
2198,0.4772772107886048
2207,0.4609737828812989
2210,0.5071817533102224
2212,0.4796696590377547
2213,0.39630392631419653
2214,0.5447380420970642
2215,0.39668366517991205
2218,0.5450701078112415
2227,0.3977614045724154
2228,0.4362265188588546
2235,0.42185003450112557
2236,0.5696942631949584
2243,0.4755268228675696
2245,0.5255727728526574
2248,0.3900501984621849
2252,0.4692185150650637
2254,0.4074543565499002
2259,0.5304331852224664
2267,0.548583932489286
2274,0.4934330234622142
2277,0.4638578804618493
2278,0.4932092813348019
2280,0.5956869677383793
2282,0.40268050454548654
2286,0.5845575981514206
2289,0.43271678782013584
2290,0.5661330593810532
2292,0.5403160350435222
2293,0.4402977400229356
2296,0.4996338003426671
2297,0.46596720971223693
2298,0.6039604905158553
2301,0.5886800271875325
2303,0.5262687949374403
2309,0.3916768043939897
2311,0.4128992958901396
2313,0.5158751506777434
2319,0.4390145966323607
2323,0.48480103809373676
2326,0.4306909064412309
2327,0.5248912131393695
2329,0.374956126187928
2333,0.5565408186320299
2334,0.4865136062974208
2340,0.514739033893071
2341,0.4417161544765646
2346,0.4123327971021445
2349,0.477646199004993
2351,0.5011356671453069
2356,0.4960704979795209
2357,0.49122678901831524
2358,0.5536391452410035
2360,0.5062665217151888
2363,0.5385700661143596
2366,0.40192865673406414
2368,0.47947597289885246
2371,0.5522071900448823
2372,0.49297821427502403
2374,0.45003441111567527
2391,0.529270371673071
2393,0.40945850457107835
2395,0.5111902271394227
2396,0.4499500069268017
2398,0.45031073185662523
2399,0.41069371461606474
2402,0.5033730101390089
2403,0.473881969792819
2406,0.49095278080549
2409,0.40280515048584925
2415,0.5239109850362615
2418,0.5116362686457753
2423,0.5276385416869793
2425,0.5277955445439935
2427,0.4043761785674845
2434,0.42918957398389124
2438,0.46888116468727775
2443,0.5160940759245911
2446,0.47239182479754
2449,0.4158815425179979
2451,0.5701050038577844
2458,0.5694524503588703
2459,0.5638788965763185
2465,0.5177958011950433
2466,0.4893913154329838
2471,0.46552933643933964
2474,0.4553144560898993
2475,0.5603319972584574
2476,0.4331579908642164
2478,0.47220326649741157
2480,0.4536350002967212
2485,0.5252688891968689
2487,0.5285596552224516
2493,0.4314803451375642
2496,0.4381182028294985
2499,0.5839134354980624
2500,0.4285905423282634
2502,0.43774904251436214
2506,0.47865925852349905
2513,0.5047818869044515
2514,0.45811989389284835
2515,0.5374210500161044
2518,0.48586698081344243
2523,0.4543791185839286
2525,0.5356197456114147
2526,0.46230885363525165
2529,0.5100982714917102
2532,0.44882494190965994
2533,0.5029822479073303
2536,0.45573789201360226
2539,0.5212916435282031
2541,0.3971872902356795
2544,0.4994382992351089
2546,0.511468691610847
2551,0.5671796183101729
2552,0.484888524062307
2557,0.4231639183396135
2559,0.5813476777968603
2567,0.5469777186171917
2571,0.4765013635875153
2574,0.5611030587833187
2579,0.49448513880308703
2581,0.5701823045044863
2587,0.553815299133794
2591,0.4304548060213248
2593,0.5456581325404791
2594,0.5288390692086049
2601,0.4686711202162303
2604,0.43552780871624514
2605,0.5465742164676558
2608,0.5666736210934918
2612,0.544611411247798
2618,0.5250187377821292
2625,0.4517721984962572
2627,0.4880239635387577
2630,0.3963581132020834
2631,0.43846484726194923
2638,0.48881872849136065
2639,0.5325487359851203
2642,0.4596608556441858
2643,0.5605441583729195
2644,0.5156866861634015
2649,0.4442507553680387
2650,0.5603574577883174
2651,0.42278299871894115
2652,0.44754460947897484
2661,0.4964345221670908
2662,0.5045678379186026
2666,0.45382022579102566
2668,0.42187402425010395
2671,0.5848789951697516
2672,0.39319298864827334
2676,0.44273657849896286
2677,0.4095218622106335
2681,0.5804121062972566
2682,0.4298766145713547
2688,0.4026784085992545
2689,0.399708377452725
2691,0.42095883309607246
2694,0.47093183602015254
2704,0.44850687738388717
2707,0.4414046850835394
2708,0.4781992419063794
2710,0.4166976768393177
2716,0.5133630987369698
2720,0.5515409063336664
2721,0.48876913373438413
2728,0.4172833946722233
2730,0.4138830012745394
2734,0.5333333815258812
2736,0.5129236146695261
2737,0.4271900039412308
2743,0.47243827707740754
2746,0.446910930709459
2749,0.4184411971673303
2755,0.5791846712700643
2763,0.43302319402565415
2764,0.4783469782705263
2766,0.5542996023242446
2767,0.43726091522804533
2770,0.5504362351173326
2771,0.43423385124459485
2778,0.449750712907623
2788,0.47669217992552326
2790,0.48597318322440014
2792,0.5557558745942353
2796,0.42815867855550804
2797,0.5979468922375218
2798,0.4889411284198997
2800,0.5013853284905091
2806,0.4579986765066305
2810,0.44159145334490585
2811,0.5150010615542012
2813,0.4369428351006657
2815,0.4183655940361804
2817,0.42777763499055527
2819,0.45856079020868284
2820,0.45268303513485164
2823,0.42331414763540937
2826,0.5134785172288021
2830,0.4654287320875091
2834,0.44398467917014417
2837,0.43362215652202657
2843,0.4374200460800725
2847,0.4507716515232359
2850,0.4296564361845762
2856,0.5387824662744967
2860,0.5600315040099849
2864,0.44267315390499534
2865,0.45915268620270905
2870,0.45791373925121076
2873,0.43981909655504564
2875,0.5411138182064309
2877,0.4247444524939827
2878,0.5049743237406819
2879,0.5534723724960782
2880,0.38095226062055587
2884,0.3917918548073864
2887,0.45480933562461
2893,0.45670732727081526
2894,0.43409189447667823
2897,0.41909921221898455
2902,0.44734785944211514
2903,0.4091125984791857
2905,0.4778351211822736
2908,0.5086784860617111
2910,0.5728079382469324
2918,0.4123639356340065
2921,0.5734377261238711
2924,0.46304312261101993
2925,0.4264115848346924
2929,0.3553949430096084
2930,0.5003942210792561
2932,0.5188927617212754
2935,0.5152218671646198
2938,0.46689880317355537
2940,0.45754174315631957
2945,0.4443946258937926
2948,0.40660390709039806
2949,0.5202807644854032
2959,0.4288312827085441
2968,0.5474302182506436
2969,0.534748926390924
2971,0.5210055709542617
2972,0.42000389552048195
2973,0.41919882718036605
2977,0.5131540589573755
2978,0.4974497179376938
2979,0.5833523587059997
2987,0.5561221734177846
2992,0.44227841143442304
2998,0.4934273942809068
3002,0.5344379394695737
3004,0.4827915677630741
3006,0.47817093327142707
3015,0.4787622744348108
3016,0.43076356909450414
3026,0.502471583477543
3028,0.5217548704943282
3029,0.4866229037211323
3032,0.5476821056162319
3037,0.5565806334832202
3039,0.4607029194309022
3040,0.5401618895467638
3042,0.5109927266521762
3044,0.4010806308441534
3051,0.5233563011993178
3057,0.47370858138669897
3059,0.5804992526040381
3060,0.48973719890469153
3062,0.44037538292789596
3063,0.4711703709890166
3064,0.4615115053715323
3065,0.5021781619211704
3075,0.47245817156201575
3076,0.4844092158259594
3077,0.46132273918013367
3080,0.5396346306911896
3081,0.414228022233052
3083,0.4461453177151201
3084,0.42248952215031527
3086,0.4096622781825309
3090,0.45312351401704615
3091,0.5080617843550846
3095,0.40513480192484796
3102,0.47229279787947687
3107,0.5505597167338866
3112,0.5991261502040707
3116,0.5526978426550778
3118,0.5726486079899846
3124,0.48311997481158026
3125,0.3917918548073864
3128,0.43473598840796984
3130,0.4197796337503322
3134,0.4297196773836999
3135,0.47635425486081695
3140,0.45966981288004244
3142,0.4602243416616799
3144,0.45725454008289046
3150,0.40459639745652465
3151,0.4744982714611126
3152,0.40773579029798784
3160,0.5737590234823493
3161,0.5615633158153294
3163,0.4259112845096569
3167,0.5427600497324306
3171,0.38136729087952764
3172,0.5435177341034971
3176,0.5340388842660402
3178,0.5316377951446155
3179,0.5211520339396968
3183,0.4717878457997451
3187,0.41995002480225596
3192,0.566901483611778
3193,0.5655712482471703
3195,0.4897067678905069
3196,0.5372236091055711
3197,0.5147241745088749
3200,0.4697228912615334
3201,0.5404813881340566
3203,0.4745769224773529
3206,0.5036605240852426
3207,0.5131658297238001
3212,0.47173718465037534
3214,0.41748980089038823
3215,0.4841435411497413
3217,0.37072433192161797
3226,0.5843058903129168
3228,0.42432300822077024
3235,0.5478744567075013
3236,0.43412854575909543
3242,0.4913787932796858
3245,0.4472211058137096
3247,0.5990493320256359
3248,0.47412963882700265
3252,0.5155835708301458
3256,0.5472548504281097
3262,0.5573445313904923
3269,0.4374404851774906
3270,0.515839044657561
3271,0.48768005339299125
3272,0.5299675543833007
3277,0.42161662272300615
3278,0.4171294972259679
3281,0.47203173389965525
3283,0.5499348477919124
3286,0.5662013268442152
3288,0.4303023292944724
3289,0.48747886164270066
3290,0.5043840945081934
3293,0.4879942119929539
3298,0.5466307134505101
3299,0.45591596755205643
3305,0.4651725914247065
3309,0.582849600938053
3312,0.4709734485647091
3313,0.39662732394343614
3314,0.5388518080862651
3316,0.5440692053324256
3317,0.48967783364548184
3318,0.5359765946562327
3319,0.5615605193181988
3324,0.4164550144643018
3325,0.4656149428713035
3327,0.49907900470944516
3330,0.5181806933412596
3333,0.5591087556222359
3336,0.4625303927887725
3343,0.48919384863275295
3344,0.5842923002659717
3345,0.5505171001254887
3346,0.5358758543497665
3347,0.43625105772167727
3354,0.4794376673455323
3355,0.5302274739219099
3357,0.4126583017139318
3358,0.5304546329692601
3359,0.5268234921319115
3363,0.47168214911153417
3364,0.5636826016625825
3365,0.40791823289020923
3368,0.4159750830111705
3372,0.5145632141678154
3380,0.4862575312229801
3381,0.535408190216172
3383,0.43816118018703537
3385,0.5298972119312957
3388,0.5208339944911546
3389,0.5530391850524509
3390,0.5478691071465639
3392,0.3900501984621849
3395,0.4479333164746727
3400,0.5334390674163557
3405,0.4683049678651532
3409,0.46431588380010036
3410,0.40157100118017397
3412,0.5644829037829401
3416,0.535599253545071
3418,0.48182555421006856
3426,0.4702591742088572
3428,0.5955680902618025
3430,0.48628836863752184
3432,0.47168214911153417
3433,0.40333650918054387
3435,0.5921562726577219
3438,0.5231291144355054
3440,0.46010082530886404
3445,0.47352756209029023
3446,0.49149898247432444
3452,0.42666344643145404
3453,0.5061846664824075
3456,0.5854630972950122
3457,0.430348336355513
3460,0.5046236757258006
3461,0.472458419812658
3462,0.41381819717634744
3463,0.4666823257850932
3464,0.4987936360865176
3466,0.4931682387046039
3470,0.44907022299010463
3471,0.4824042588915091
3475,0.595091081536107
3477,0.4091024934636804
3479,0.5018840640869032
3481,0.5191799836019929
3484,0.568008581314713
3485,0.4542264428231209
3486,0.4646734973499999
3489,0.4797676078378374
3490,0.4320198621382682
3492,0.5110574416193467
